id. Response ID,submitdate. Date submitted,lastpage. Last page,startlanguage. Start language,seed. Seed,startdate. Date started,datestamp. Date last action,"G01Q63. Dear Participant(s),  Thank you very much for your interest in this research, and welcome to the survey.  My name is Syed, and I am conducting this survey as part of my Master's research project at the Technical University of Munich (TUM), under t","G01Q62. {if(is_empty(G01Q62), rand(1,4), G01Q62)} ","Q00. How often do you use public transport services for intercity (long-distance) travel, i.e. +/- 100 km or longer trips? ",G02Q64[SQ001]. Please state how often do you use public transport for the following categories of intercity trips: [Time Critical Trips:Business/Work/Study(I need to arrive on time)],G02Q64[SQ002]. Please state how often do you use public transport for the following categories of intercity trips: [Non-Time Critical Trips:Leisure(I am not in a hurry)],G01Q02[SQ001]. Please state how often you use the following transport modes for intercity trips:  [Train (DB Intercity)],G01Q02[SQ002]. Please state how often you use the following transport modes for intercity trips:  [Train (DB Regiobahn)],G01Q02[SQ003]. Please state how often you use the following transport modes for intercity trips:  [Bus or Coach (e.g. FlixBus)],G01Q02[SQ004]. Please state how often you use the following transport modes for intercity trips:  [Car Pooling (e.g. BlaBlaCar)],"G01Q02[SQ005]. Please state how often you use the following transport modes for intercity trips:  [Hired Car (e.g. SixT, Miles, Hertz, etc.)]",G01Q02[SQ006]. Please state how often you use the following transport modes for intercity trips:  [Private (Own or Company) Car],G01Q02[SQ007]. Please state how often you use the following transport modes for intercity trips:  [Flight],"G01Q03. How often do you manage to reach your intercity destination on time, without time delays? ",G01Q04. How much in advance do you usually book your tickets for intercity trips (e.g. DB tickets)? ,"G01Q05[SQ001]. Please indicate what are your general preferences in intercity (long-distance) trips between the 3 following aspects: travel time, ticket cost, and reliability (delay risk):   [Cost vs TimeCheaper but slower (A)orMore expensive but faster (","G01Q05[SQ002]. Please indicate what are your general preferences in intercity (long-distance) trips between the 3 following aspects: travel time, ticket cost, and reliability (delay risk):   [Cost vs Reliability (Delay Risk)Cheaper but less reliable (A)or","G01Q05[SQ003]. Please indicate what are your general preferences in intercity (long-distance) trips between the 3 following aspects: travel time, ticket cost, and reliability (delay risk):   [Time vs Reliability (Delay Risk)Slower but more reliable (A)orF","G03Q06. This section showcases 10 hypothetical scenarios where you travel by train from Munich central station (München Hauptbahnhof) to one of the 2 intercity destinations, a shorter trip to Stuttgart or a longer trip to Berlin.      	 		 			MUC - STR 		",G02Q07NTC4_T2_C:30/45_HS/LS_STR01.  ,G02Q08TC5_T2_C:30/45_LL/LS_STR02. ,G02Q09NTC2_T2_C:30/45_HL/LL_STR03. ,G02Q10TC3_T2_C:30/45_HL/LS_STR04.  ,G02Q11NTC3_T2_C:30/45_HL/LS_STR05. ,G16Q30. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G02Q12TC3_T4_C:60/90_HL/LS_BER01. ,G02Q13NTC3_T4_C:60/90_HL/LS_BER02.   ,G02Q14TC4_T4_C:60/90_HS/LS_BER03. ,G02Q15NTC5_T4_C:60/90_LL/LS_BER04. ,G02Q16TC1_T4_C:60/90_HL/HS_BER05. ,G04Q65. Set_1,G05Q30TC3_T2_C:30/45_HL/LS_STR01. ,G05Q31NTC3_T2_C:30/45_HL/LS_STR02. ,G05Q32TC4_T2_C:30/45_HS/LS_STR03. ,G05Q33NTC5_T2_C:30/45_LL/LS_STR04. ,G05Q34TC1_T2_C:30/45_HL/HS_STR05. ,G05Q35. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G05Q36NTC4_T4_C:60/90_HS/LS_BER01. ,G05Q37TC5_T4_C:60/90_LL/LS_BER02. ,G05Q38NTC2_T4_C:60/90_HL/LL_BER03. ,G05Q39TC3_T4_C:60/90_HL/LS_BER04. ,G05Q40NTC3_T4_C:60/90_HL/LS_BER05. ,G05Q66. Set_2,G06Q41NTC4_T2_C:30/45_HS/LS_STR01. ,G06Q42TC5_T2_C:30/45_LL/LS_STR02. ,G06Q43TC1_T2_C:30/45_HL/HS_STR03. ,G06Q44NTC1_T2_C:30/45_HL/HS_STR04. ,G06Q45TC2_T2_C:30/45_HL/LL_STR05. ,G06Q46. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G06Q47NTC1_T4_C:60/90_HL/HS_BER01. ,G06Q48TC2_T4_C:60/90_HL/LL_BER02. ,G06Q49NTC2_T4_C:60/90_HL/LL_BER03. ,G06Q50TC4_T4_C:60/90_HS/LS_BER04. ,G06Q51NTC5_T4_C:60/90_LL/LS_BER05. ,G06Q67. Set_3,G07Q55NTC1_T2_C:30/45_HL/HS_STR01. ,G07Q56TC2_T2_C:30/45_HL/LL_STR02. ,G07Q52NTC2_T2_C:30/45_HL/LL_STR03. ,G07Q53TC4_T2_C:30/45_HS/LS_STR04. ,G07Q54NTC5_T2_C:30/45_LL/LS_STR05. ,G07Q57. Note: You will now see questions about a longer intercity trip (from Munich to Berlin). ,G07Q58NTC4_T4_C:60/90_HS/LS_BER01. ,G07Q59TC5_T4_C:60/90_LL/LS_BER02. ,G07Q60TC1_T4_C:60/90_HL/HS_BER03. ,G07Q61NTC1_T4_C:60/90_HL/HS_BER04. ,G07Q62TC2_T4_C:60/90_HL/LL_BER05. ,G07Q68. Set_4,"G07Q62. In this last section, we kindly ask you to answer a few general questions about yourself. Please note that all responses are anonymous and will be treated with confidentiality, used solely for research purposes.",G15Q21. What is your Age? ,G15Q22. What is your Gender?,G01Q23. What is your 'Net Monthly Income (Individual)'?    ,G01Q24. Where do you live (Residential Location Type)?,G15Q25. What is your Education background? ,G15Q26. What is your Employment Status? ,G15Q26[other]. What is your Employment Status?  [Other],G01Q27. Do you have a valid car Driving License in Germany? ,G01Q29. Do you have access to car? ,G01Q28. Do you have a seasonal ticket (e.g. monthly ticket) for your public transport trips? ,G01Q28[other]. Do you have a seasonal ticket (e.g. monthly ticket) for your public transport trips?  [Other],"G13Q20. Your input is highly valuable for our research on long-distance train travel.  If you have any comments, suggestions, or feedback about the survey experience - or especially if you would like to share insights from your intercity travel experience",interviewtime. Total time,groupTime1873. Group time: Passenger travel survey: which intercity train should I choose…?,G01Q63Time. Question time: G01Q63,groupTime1864. Group time: Section I. Intercity Travel Experience,G01Q62Time. Question time: G01Q62,Q00Time. Question time: Q00,G02Q64Time. Question time: G02Q64,G01Q02Time. Question time: G01Q02,G01Q03Time. Question time: G01Q03,G01Q04Time. Question time: G01Q04,G01Q05Time. Question time: G01Q05,groupTime1870. Group time:  Section II. Hypothetical Intercity Train Choices,G03Q06Time. Question time: G03Q06,groupTime1865. Group time: Section II. Hypothetical Intercity Train Choices,G02Q07NTC4STR01Time. Question time: G02Q07NTC4STR01,G02Q08TC5STR02Time. Question time: G02Q08TC5STR02,G02Q09NTC2STR03Time. Question time: G02Q09NTC2STR03,G02Q10TC3STR04Time. Question time: G02Q10TC3STR04,G02Q11NTC3STR05Time. Question time: G02Q11NTC3STR05,G16Q30Time. Question time: G16Q30,G02Q12TC3BER01Time. Question time: G02Q12TC3BER01,G02Q13NTC3BER02Time. Question time: G02Q13NTC3BER02,G02Q14TC4BER03Time. Question time: G02Q14TC4BER03,G02Q15NTC5BER04Time. Question time: G02Q15NTC5BER04,G02Q16TC1BER05Time. Question time: G02Q16TC1BER05,G04Q65Time. Question time: G04Q65,groupTime1868. Group time: Section II. Hypothetical Intercity Train Choices,G05Q30TC3STR01Time. Question time: G05Q30TC3STR01,G05Q31NTC3STR02Time. Question time: G05Q31NTC3STR02,G05Q32TC4STR03Time. Question time: G05Q32TC4STR03,G05Q33NTC5STR04Time. Question time: G05Q33NTC5STR04,G05Q34TC1STR05Time. Question time: G05Q34TC1STR05,G05Q35Time. Question time: G05Q35,G05Q36NTC4BER01Time. Question time: G05Q36NTC4BER01,G05Q37TC5BER02Time. Question time: G05Q37TC5BER02,G05Q38NTC2BER03Time. Question time: G05Q38NTC2BER03,G05Q39TC3BER04Time. Question time: G05Q39TC3BER04,G05Q40NTC3BER05Time. Question time: G05Q40NTC3BER05,G05Q66Time. Question time: G05Q66,groupTime1867. Group time: Section II. Hypothetical Intercity Train Choices,G06Q41NTC4STR01Time. Question time: G06Q41NTC4STR01,G06Q42TC5STR02Time. Question time: G06Q42TC5STR02,G06Q43TC1STR03Time. Question time: G06Q43TC1STR03,G06Q44NTC1STR04Time. Question time: G06Q44NTC1STR04,G06Q45TC2STR05Time. Question time: G06Q45TC2STR05,G06Q46Time. Question time: G06Q46,G06Q47NTC1BER01Time. Question time: G06Q47NTC1BER01,G06Q48TC2BER02Time. Question time: G06Q48TC2BER02,G06Q49NTC2BER03Time. Question time: G06Q49NTC2BER03,G06Q50TC4BER04Time. Question time: G06Q50TC4BER04,G06Q51NTC5BER05Time. Question time: G06Q51NTC5BER05,G06Q67Time. Question time: G06Q67,groupTime1866. Group time: Section II. Hypothetical Intercity Train Choices,G07Q55NTC1STR01Time. Question time: G07Q55NTC1STR01,G07Q56TC2STR02Time. Question time: G07Q56TC2STR02,G07Q52NTC2STR03Time. Question time: G07Q52NTC2STR03,G07Q53TC4STR04Time. Question time: G07Q53TC4STR04,G07Q54NTC5STR05Time. Question time: G07Q54NTC5STR05,G07Q57Time. Question time: G07Q57,G07Q58NTC4BER01Time. Question time: G07Q58NTC4BER01,G07Q59TC5BER02Time. Question time: G07Q59TC5BER02,G07Q60TC1BER03Time. Question time: G07Q60TC1BER03,G07Q61NTC1BER04Time. Question time: G07Q61NTC1BER04,G07Q62TC2BER05Time. Question time: G07Q62TC2BER05,G07Q68Time. Question time: G07Q68,groupTime1872. Group time: Section III. Final Section – About You (Socio Demographics - Anonymous Data),G07Q62Time. Question time: G07Q62,groupTime1871. Group time: Section III. Final Section – About You (Socio Demographics - Anonymous Data),G15Q21Time. Question time: G15Q21,G15Q22Time. Question time: G15Q22,G01Q23Time. Question time: G01Q23,G01Q24Time. Question time: G01Q24,G15Q25Time. Question time: G15Q25,G15Q26Time. Question time: G15Q26,G01Q27Time. Question time: G01Q27,G01Q29Time. Question time: G01Q29,G01Q28Time. Question time: G01Q28,groupTime1869. Group time: Thank you for completing the survey!!,G13Q20Time. Question time: G13Q20
142,9/18/25 16:55,68,en,1569742862,9/18/25 16:49,9/18/25 16:55,,2,Min. 1-2 times per month,3+ times per week,Min. 1-2 times per month,Min. 1-2 times per month,Min. 1-2 times per month,Min. 1-2 times per year,(Almost) Never,Min. 1-2 times per year,Min. 1-2 times per week,Min. 3-5 times per year,(Almost) Never,More than 1 month in advance,Strongly A,Rather A,Strongly A,,,,,,,,,,,,,,Train B,Train A,Train B,Train A,Train A,,Train A,Train B,Train A,Train B,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Female,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Other,Minijob,Yes,Yes (private or company car),Yes – Deutschlandticket,,,413.4,,5.23,,,8.77,28.32,54.09,8.82,11.63,41.14,,57.11,,,,,,,,,,,,,,,17.16,6.34,19.29,8.48,20.42,4.32,9.3,13.34,5.67,9.01,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.03,,3.08,2.58,5.76,5.38,5.44,14.21,4.17,6.71,5.44,,17.2
153,9/19/25 10:57,68,en,125367517,9/19/25 10:49,9/19/25 10:57,,2,Less often (e.g. every few months),Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,Min. 1-2 times per year,(Almost) Never,Min. 3-5 times per year,Often,Up to 2-4 weeks in advance,Rather A,Neutral,Rather A,,,,,,,,,,,,,,Train B,Train A,Train A,Train A,Train B,,Train B,Train A,Train B,Train B,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,3000 - 4000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,Yes,No,Yes – Deutschlandticket,,,507.98,,21.06,,,6.82,130.92,19.68,8.05,5.36,43.72,,14.13,,,,,,,,,,,,,,,18.98,6.75,27.56,13.09,19.46,2.54,7.16,9.73,10.49,7.18,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26,,6.57,5.24,12.35,5.17,3.99,4.38,44.05,4.27,33.38,,4.79
159,9/19/25 11:43,68,en,1457536589,9/19/25 11:34,9/19/25 11:43,,2,Less often (e.g. every few months),Min. 3-5 times per year,(Almost) Never,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,3+ times per week,Min. 1-2 times per year,(Almost) Always,Up to 1 week in advance,Strongly A,Strongly B,Strongly A,,,,,,,,,,,,,,Train B,Train B,Train B,Train A,Train A,,Train B,Train B,Train B,Train B,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,36 - 50,Male,Above 4000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,Yes,Yes (private or company car),No,,,557.93,,21.93,,,22.2,60.98,51.81,12.73,10.9,73.59,,76.06,,,,,,,,,,,,,,,26.87,14.09,19.17,17.11,24.07,5.87,9.16,5.34,4.83,7.97,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48,,7.78,6.36,14.53,9.57,5.23,7.34,4.48,3.56,5.07,,11.02
160,9/19/25 14:19,68,de,384606267,9/19/25 14:07,9/19/25 14:19,,3,Min. 1-2 times per month,(Almost) Never,Min. 1-2 times per month,Min. 1-2 times per year,Min. 1-2 times per month,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per week,(Almost) Never,Often,Up to 1 week in advance,Neutral,Rather B,Rather A,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train B,Train B,Train B,,Train A,Train B,Train B,Train B,Train A,,,,,,,,,,,,,,,18 - 25,Female,Under 1000 €,Rural Area,"University (Bachelor, Master, PhD)",Student,,Yes,Yes (private or company car),Yes – Deutschlandticket,,,705.82,,13.78,,,57.23,67.17,49.47,23.12,9.26,45.76,,149.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.25,13.3,16.05,16.22,13.37,5.43,21.77,9.47,23.19,30.29,22.21,,,,,,,,,,,,,,,,14.76,,6.12,3.03,5.95,12.26,8.61,11.49,5.06,4.42,6.81,,12.01
169,9/21/25 13:09,68,en,1552748096,9/21/25 13:06,9/21/25 13:09,,1,Less often (e.g. every few months),Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,More than 1 month in advance,Neutral,Neutral,Neutral,,Train B,Train B,Train B,Train B,Train B,,Train B,Train B,Train B,Train B,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,,Yes,Yes (private or company car),No,,,201.89,,8.21,,,5.4,13.23,13.09,7.8,7.45,10.48,,23.87,,7.51,4.71,4.92,4.28,5.96,3.96,7.47,4.09,2.78,3.68,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21,,3.62,2.67,5.3,3.99,2.52,2.53,9.21,3.15,6.94,,16.53
172,9/22/25 18:44,68,de,1588604716,9/22/25 18:32,9/22/25 18:44,,2,Less often (e.g. every few months),Min. 1-2 times per year,Min. 3-5 times per year,Min. 1-2 times per year,Min. 3-5 times per year,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,In around 50 % of the trips,Up to 2-4 weeks in advance,Rather A,Neutral,Strongly A,,,,,,,,,,,,,,Train B,Train A,Train A,Train A,Train A,,Train A,Train A,Train A,Train B,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 25,Female,1000 - 2000 €,"Small Town (e.g. Freising, Dachau, Memmingen)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,Yes – Deutschlandticket,,"Das wäre ja großartig, wenn ich das Verspätungsrisiko vorher wüsste. xD. Ehrlich gesagt war mein Gedanke bei den Szenarien, wenn ich vorher weiß, dass es sein kann, dass die Fahrt sich um eine oder zwei Stunden verzögert, dann nehme ich halt den Zug eine bzw. zwei Stunden früher. Eine Stunde ist eigtl. schon Standard, wenn ich pünktlich sein muss, und zwei Stunden früher bin ich auch schon oft gefahren.",1000.46,,24.63,,,10.06,30.52,31.32,8.72,11.2,38.19,,26.28,,,,,,,,,,,,,,,18.98,15.59,35.05,18.31,33.5,3.47,12.28,13.92,18.9,26.17,13.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65,,5.04,4.64,7.25,131.53,8.11,4.86,6.94,,7.29,,430.97
174,9/23/25 14:21,68,de,1059892938,9/23/25 14:16,9/23/25 14:21,,2,Less often (e.g. every few months),Min. 1-2 times per year,Min. 3-5 times per year,Min. 3-5 times per year,Min. 3-5 times per year,Min. 3-5 times per year,(Almost) Never,(Almost) Never,3+ times per week,Min. 1-2 times per year,In around 50 % of the trips,Up to 2-4 weeks in advance,Rather B,Rather B,Strongly A,,,,,,,,,,,,,,Train B,Train B,Train B,Train B,Train B,,Train A,Train B,Train B,Train B,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 25,Female,1000 - 2000 €,Rural Area,"University (Bachelor, Master, PhD)",Student,,Yes,Yes (private or company car),No,,,325.5,,40.54,,,9.2,34.67,29.75,7.5,5,40.8,,27.93,,,,,,,,,,,,,,,11.29,8.29,14.41,6.63,8.89,4.36,9.02,10.56,4.83,4.58,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,3.96,2.84,4.29,4.62,4.53,3.16,3.46,2.77,3.95,,7.03
175,9/23/25 16:48,68,de,1418125226,9/23/25 16:38,9/23/25 16:48,,1,Min. 1-2 times per month,Min. 3-5 times per year,Min. 1-2 times per month,(Almost) Never,Min. 1-2 times per week,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,Often,More than 1 month in advance,Strongly A,Strongly A,Neutral,,Train A,Train B,Train B,Train B,Train B,,Train B,Train A,Train B,Train A,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 25,Female,Under 1000 €,"Small Town (e.g. Freising, Dachau, Memmingen)",High School,Student,,Yes,No,Yes – Deutschlandticket,,,592.71,,13.89,,,56.03,79.55,28.16,18.28,29.26,70.77,,34.21,,15.23,28.89,31.55,10.15,14.66,10.22,12.07,10.9,6.71,19.94,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.63,,3.86,3.57,6.57,14.74,13.11,6.94,18.67,6.02,4.63,,12.73
177,9/23/25 17:40,68,de,2042224621,9/23/25 17:34,9/23/25 17:40,,3,Min. 1-2 times per month,(Almost) Never,Min. 1-2 times per month,Min. 1-2 times per month,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,Min. 3-5 times per year,(Almost) Never,(Almost) Never,Up to 2-4 weeks in advance,Neutral,Rather B,Rather A,,,,,,,,,,,,,,,,,,,,,,,,,,Train B,Train B,Train B,Train A,Train B,,Train A,Train B,Train A,Train B,Train A,,,,,,,,,,,,,,,18 - 25,Female,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,Yes,Yes (private or company car),"Yes – Local or regional seasonal ticket (e.g., IsarCard, 365-Euro-Ticket, or similar)",,,406.84,,4.78,,,3.77,31.38,36.63,9.57,8.11,31.24,,55.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.44,13.07,11.35,18.43,7.89,5.22,10.1,9.05,11.04,9.1,14.56,,,,,,,,,,,,,,,,4.09,,6.2,7.78,9.61,8.07,11.23,5.87,5.93,6.23,11.45,,12.32
178,9/24/25 2:39,68,en,1320866087,9/24/25 2:28,9/24/25 2:39,,4,Less often (e.g. every few months),(Almost) Never,Min. 1-2 times per year,Min. 3-5 times per year,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,Often,Up to 3 days before traveling,Neutral,Rather B,Strongly A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train B,Train B,Train A,,Train A,Train B,Train B,Train A,Train B,,,26 - 35,Female,2000 - 3000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,Yes – Deutschlandticket,,,671.28,,42.38,,,19.92,65.63,57.21,19.82,8.88,72.77,,103.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.37,22.43,49.18,8.23,21.48,4.81,14.72,8.5,6.64,13.58,8.79,,,4.09,,11.53,3.71,10.53,6.84,7.5,14.11,12.95,,5.32,,12.6
183,9/26/25 15:24,68,de,1200355872,9/26/25 15:19,9/26/25 15:24,,2,3+ times per week,(Almost) Never,Min. 1-2 times per year,(Almost) Never,Min. 3-5 times per year,Min. 1-2 times per year,Min. 1-2 times per month,Min. 3-5 times per year,Min. 1-2 times per year,Min. 1-2 times per month,Rarely,Up to 3 days before traveling,Strongly A,Neutral,Rather B,,,,,,,,,,,,,,Train A,Train B,Train A,Train B,Train B,,Train A,Train A,Train B,Train B,Train B,,,,,,,,,,,,,,,,,,,,,,,,,,,Under 18,Female,2000 - 3000 €,"Medium City (e.g. Regensburg, Ingolstadt, Ulm)","University (Bachelor, Master, PhD)",Student,,No,,Other,,Fake answers,326.61,,162.54,,,11.43,5.15,11.15,4.8,6.24,6.56,,4.45,,,,,,,,,,,,,,,6,3.99,4.13,3.9,4.48,2.89,4.74,4.29,4.27,3.91,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,,3.64,4.08,3.84,4.31,3.34,3.54,6.62,,4.74,,31.52
186,9/27/25 0:07,68,en,1531023207,9/26/25 23:58,9/27/25 0:07,,2,Less often (e.g. every few months),(Almost) Never,Min. 3-5 times per year,(Almost) Never,(Almost) Never,Min. 3-5 times per year,(Almost) Never,(Almost) Never,Min. 3-5 times per year,(Almost) Never,Often,Up to 2-4 weeks in advance,Rather A,Rather B,Strongly A,,,,,,,,,,,,,,Train A,Train A,Train A,Train A,Train A,,Train A,Train A,Train A,Train A,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 25,Male,Prefer not to answer,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Self-employed/ Own Business,,Yes,Yes (private or company car),No,,It’s best to pay less for DB if you can. It’s not important how much the ticket price is and they will regardless disappoint you.,688.45,,23.58,,,21.84,24.27,26.11,10.05,11.91,55.22,,35.08,,,,,,,,,,,,,,,30.08,29.85,38.8,18.17,20.76,8.84,10.2,8.79,9.01,3.31,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.26,,4.17,2.79,20.44,9.34,4.53,10.53,4.2,3.65,6.16,,227.7
187,9/28/25 3:04,68,en,19787680,9/28/25 2:49,9/28/25 3:04,,3,Less often (e.g. every few months),(Almost) Never,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,In around 50 % of the trips,Up to 1 week in advance,Neutral,Rather B,Rather A,,,,,,,,,,,,,,,,,,,,,,,,,,Train B,Train B,Train B,Train B,Train B,,Train B,Train A,Train A,Train A,Train B,,,,,,,,,,,,,,,Above 65,Male,3000 - 4000 €,"Medium City (e.g. Regensburg, Ingolstadt, Ulm)","University (Bachelor, Master, PhD)",Retired,,Yes,Yes (private or company car),"Yes – Local or regional seasonal ticket (e.g., IsarCard, 365-Euro-Ticket, or similar)",,,880.35,,10.72,,,25.22,35,69.2,26.02,48.42,108.72,,30.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.23,29.33,14.69,11.13,71.29,2.34,76.29,24.83,16.8,17.28,24.25,,,,,,,,,,,,,,,,2.65,,11.68,7.32,63.26,27.27,11.04,24.94,7.11,7.2,17.57,,15.76
189,9/29/25 21:35,68,en,223530537,9/29/25 21:29,9/29/25 21:35,,2,Min. 1-2 times per month,Min. 3-5 times per year,Min. 1-2 times per month,(Almost) Never,Min. 1-2 times per month,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,(Almost) Never,Rarely,On the day of traveling,Rather A,Rather A,Rather B,,,,,,,,,,,,,,Train B,Train B,Train B,Train A,Train B,,Train A,Train A,Train A,Train B,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Male,Under 1000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,387.37,,13.11,,,21.16,20.89,57.22,15.83,21.05,42.88,,30.41,,,,,,,,,,,,,,,19.14,17.16,7.6,16.07,13.64,4.14,9.53,6.14,6.92,5.28,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,5.57,4.64,7.86,7.34,5.44,8.06,4.84,,4.77,,3.22
194,10/1/25 14:04,68,en,1380146571,10/1/25 13:54,10/1/25 14:04,,3,Less often (e.g. every few months),(Almost) Never,Min. 3-5 times per year,Min. 1-2 times per year,Min. 1-2 times per year,Min. 1-2 times per year,(Almost) Never,(Almost) Never,Min. 1-2 times per year,(Almost) Never,Often,Up to 2-4 weeks in advance,Neutral,Rather B,Rather B,,,,,,,,,,,,,,,,,,,,,,,,,,Train A,Train B,Train B,Train A,Train B,,Train B,Train B,Train A,Train B,Train A,,,,,,,,,,,,,,,26 - 35,Male,1000 - 2000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Student,,No,,Yes – Deutschlandticket,,,639.28,,73.45,,,18.26,30.61,40.43,14.98,12.35,45.33,,115.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.65,18.75,19.87,15.38,22.78,6.54,24.3,13.26,20.73,16.59,18.4,,,,,,,,,,,,,,,,10.28,,7.14,3.11,7.61,13.05,8.91,11.36,5.38,,9.13,,9.56
200,10/5/25 17:20,68,en,786302835,10/5/25 17:12,10/5/25 17:20,,2,Min. 1-2 times per month,Min. 3-5 times per year,Min. 3-5 times per year,Min. 1-2 times per year,Min. 1-2 times per month,Min. 1-2 times per year,(Almost) Never,(Almost) Never,(Almost) Never,Min. 1-2 times per year,Often,More than 1 month in advance,Rather A,Rather B,Rather A,,,,,,,,,,,,,,Train B,Train A,Train B,Train A,Train A,,Train A,Train B,Train A,Train B,Train A,,,,,,,,,,,,,,,,,,,,,,,,,,,26 - 35,Female,2000 - 3000 €,"Large City (e.g. Berlin, Munich, Stuttgart)","University (Bachelor, Master, PhD)",Full or Part time worker,,No,,Yes – Deutschlandticket,,,497.21,,19.2,,,25.52,30.96,28.51,15.18,10.87,47.4,,50.19,,,,,,,,,,,,,,,43.43,13.33,35.46,13.26,24.45,4.94,9.73,32.13,9.17,10.18,11.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,5.33,4.07,8.05,5.98,4.66,9.53,5.75,,6.62,,8.76
